"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","291","test_upload_image","tests","Sat Jan 04 03:27:16 GMT 2025","passed","Sat Jan 04 03:27:16 GMT 2025","TestPet","test_pet","",""
"","309","test_create_users_with_array","tests","Sat Jan 04 03:27:17 GMT 2025","passed","Sat Jan 04 03:27:17 GMT 2025","TestUser","test_user","",""
"","257","test_logout_user","tests","Sat Jan 04 03:27:19 GMT 2025","passed","Sat Jan 04 03:27:19 GMT 2025","TestUser","test_user","",""
"","324","test_add_pet","tests","Sat Jan 04 03:27:14 GMT 2025","passed","Sat Jan 04 03:27:14 GMT 2025","TestPet","test_pet","",""
"","306","test_update_user","tests","Sat Jan 04 03:27:18 GMT 2025","passed","Sat Jan 04 03:27:18 GMT 2025","TestUser","test_user","",""
"","257","test_delete_user","tests","Sat Jan 04 03:27:18 GMT 2025","passed","Sat Jan 04 03:27:18 GMT 2025","TestUser","test_user","",""
"","274","test_delete_pet","tests","Sat Jan 04 03:27:15 GMT 2025","passed","Sat Jan 04 03:27:15 GMT 2025","TestPet","test_pet","",""
"","275","test_get_user_by_username","tests","Sat Jan 04 03:27:18 GMT 2025","passed","Sat Jan 04 03:27:18 GMT 2025","TestUser","test_user","",""
"","258","test_get_inventory","tests","Sat Jan 04 03:27:17 GMT 2025","passed","Sat Jan 04 03:27:17 GMT 2025","TestStore","test_store","",""
"","274","test_find_pets_by_tags","tests","Sat Jan 04 03:27:15 GMT 2025","passed","Sat Jan 04 03:27:16 GMT 2025","TestPet","test_pet","",""
"","259","test_update_pet","tests","Sat Jan 04 03:27:14 GMT 2025","passed","Sat Jan 04 03:27:15 GMT 2025","TestPet","test_pet","",""
"","258","test_delete_order","tests","Sat Jan 04 03:27:16 GMT 2025","passed","Sat Jan 04 03:27:17 GMT 2025","TestStore","test_store","",""
"","257","test_create_user","tests","Sat Jan 04 03:27:19 GMT 2025","passed","Sat Jan 04 03:27:19 GMT 2025","TestUser","test_user","",""
"","261","test_create_users_with_list","tests","Sat Jan 04 03:27:17 GMT 2025","passed","Sat Jan 04 03:27:18 GMT 2025","TestUser","test_user","",""
"","276","test_find_purchase_order_by_id","tests","Sat Jan 04 03:27:16 GMT 2025","passed","Sat Jan 04 03:27:16 GMT 2025","TestStore","test_store","",""
"","259","test_get_pet_by_id","tests","Sat Jan 04 03:27:15 GMT 2025","passed","Sat Jan 04 03:27:15 GMT 2025","TestPet","test_pet","",""
"","281","test_login_user","tests","Sat Jan 04 03:27:18 GMT 2025","passed","Sat Jan 04 03:27:19 GMT 2025","TestUser","test_user","",""
"","269","test_find_pets_by_status","tests","Sat Jan 04 03:27:15 GMT 2025","passed","Sat Jan 04 03:27:15 GMT 2025","TestPet","test_pet","",""
"","273","test_place_order","tests","Sat Jan 04 03:27:16 GMT 2025","passed","Sat Jan 04 03:27:16 GMT 2025","TestStore","test_store","",""
