"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","258","test_delete_order","tests","Tue Dec 24 01:38:58 GMT 2024","passed","Tue Dec 24 01:38:58 GMT 2024","TestStore","test_store","",""
"","259","test_delete_user","tests","Tue Dec 24 01:39:00 GMT 2024","passed","Tue Dec 24 01:39:00 GMT 2024","TestUser","test_user","",""
"","273","test_logout_user","tests","Tue Dec 24 01:39:00 GMT 2024","passed","Tue Dec 24 01:39:00 GMT 2024","TestUser","test_user","",""
"","278","test_add_pet","tests","Tue Dec 24 01:38:56 GMT 2024","passed","Tue Dec 24 01:38:56 GMT 2024","TestPet","test_pet","",""
"","303","test_create_user","tests","Tue Dec 24 01:39:00 GMT 2024","passed","Tue Dec 24 01:39:01 GMT 2024","TestUser","test_user","",""
"","258","test_get_pet_by_id","tests","Tue Dec 24 01:38:56 GMT 2024","passed","Tue Dec 24 01:38:56 GMT 2024","TestPet","test_pet","",""
"","259","test_get_inventory","tests","Tue Dec 24 01:38:58 GMT 2024","passed","Tue Dec 24 01:38:59 GMT 2024","TestStore","test_store","",""
"","259","test_update_pet","tests","Tue Dec 24 01:38:56 GMT 2024","passed","Tue Dec 24 01:38:56 GMT 2024","TestPet","test_pet","",""
"","274","test_update_user","tests","Tue Dec 24 01:38:59 GMT 2024","passed","Tue Dec 24 01:39:00 GMT 2024","TestUser","test_user","",""
"","273","test_delete_pet","tests","Tue Dec 24 01:38:56 GMT 2024","passed","Tue Dec 24 01:38:57 GMT 2024","TestPet","test_pet","",""
"","260","test_place_order","tests","Tue Dec 24 01:38:57 GMT 2024","passed","Tue Dec 24 01:38:58 GMT 2024","TestStore","test_store","",""
"","306","test_find_purchase_order_by_id","tests","Tue Dec 24 01:38:58 GMT 2024","passed","Tue Dec 24 01:38:58 GMT 2024","TestStore","test_store","",""
"","274","test_create_users_with_array","tests","Tue Dec 24 01:38:59 GMT 2024","passed","Tue Dec 24 01:38:59 GMT 2024","TestUser","test_user","",""
"","288","test_find_pets_by_status","tests","Tue Dec 24 01:38:57 GMT 2024","passed","Tue Dec 24 01:38:57 GMT 2024","TestPet","test_pet","",""
"","260","test_login_user","tests","Tue Dec 24 01:39:00 GMT 2024","passed","Tue Dec 24 01:39:00 GMT 2024","TestUser","test_user","",""
"","275","test_upload_image","tests","Tue Dec 24 01:38:57 GMT 2024","passed","Tue Dec 24 01:38:57 GMT 2024","TestPet","test_pet","",""
"","259","test_create_users_with_list","tests","Tue Dec 24 01:38:59 GMT 2024","passed","Tue Dec 24 01:38:59 GMT 2024","TestUser","test_user","",""
"","276","test_find_pets_by_tags","tests","Tue Dec 24 01:38:57 GMT 2024","passed","Tue Dec 24 01:38:57 GMT 2024","TestPet","test_pet","",""
"","274","test_get_user_by_username","tests","Tue Dec 24 01:38:59 GMT 2024","passed","Tue Dec 24 01:38:59 GMT 2024","TestUser","test_user","",""
