"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","283","test_create_users_with_list","tests","Tue Mar 11 01:43:48 GMT 2025","passed","Tue Mar 11 01:43:48 GMT 2025","TestUser","test_user","",""
"","283","test_delete_pet","tests","Tue Mar 11 01:43:45 GMT 2025","passed","Tue Mar 11 01:43:46 GMT 2025","TestPet","test_pet","",""
"","277","test_delete_user","tests","Tue Mar 11 01:43:49 GMT 2025","passed","Tue Mar 11 01:43:49 GMT 2025","TestUser","test_user","",""
"","302","test_create_users_with_array","tests","Tue Mar 11 01:43:48 GMT 2025","passed","Tue Mar 11 01:43:48 GMT 2025","TestUser","test_user","",""
"","280","test_delete_order","tests","Tue Mar 11 01:43:47 GMT 2025","passed","Tue Mar 11 01:43:47 GMT 2025","TestStore","test_store","",""
"","283","test_login_user","tests","Tue Mar 11 01:43:49 GMT 2025","passed","Tue Mar 11 01:43:49 GMT 2025","TestUser","test_user","",""
"","587","test_add_pet","tests","Tue Mar 11 01:43:44 GMT 2025","passed","Tue Mar 11 01:43:45 GMT 2025","TestPet","test_pet","",""
"","281","test_find_pets_by_status","tests","Tue Mar 11 01:43:46 GMT 2025","passed","Tue Mar 11 01:43:46 GMT 2025","TestPet","test_pet","",""
"","287","test_get_inventory","tests","Tue Mar 11 01:43:47 GMT 2025","passed","Tue Mar 11 01:43:48 GMT 2025","TestStore","test_store","",""
"","305","test_place_order","tests","Tue Mar 11 01:43:47 GMT 2025","passed","Tue Mar 11 01:43:47 GMT 2025","TestStore","test_store","",""
"","288","test_update_pet","tests","Tue Mar 11 01:43:45 GMT 2025","passed","Tue Mar 11 01:43:45 GMT 2025","TestPet","test_pet","",""
"","285","test_get_user_by_username","tests","Tue Mar 11 01:43:48 GMT 2025","passed","Tue Mar 11 01:43:49 GMT 2025","TestUser","test_user","",""
"","296","test_find_pets_by_tags","tests","Tue Mar 11 01:43:46 GMT 2025","passed","Tue Mar 11 01:43:46 GMT 2025","TestPet","test_pet","",""
"","344","test_upload_image","tests","Tue Mar 11 01:43:46 GMT 2025","passed","Tue Mar 11 01:43:47 GMT 2025","TestPet","test_pet","",""
"","275","test_find_purchase_order_by_id","tests","Tue Mar 11 01:43:47 GMT 2025","passed","Tue Mar 11 01:43:47 GMT 2025","TestStore","test_store","",""
"","277","test_logout_user","tests","Tue Mar 11 01:43:49 GMT 2025","passed","Tue Mar 11 01:43:50 GMT 2025","TestUser","test_user","",""
"","300","test_get_pet_by_id","tests","Tue Mar 11 01:43:45 GMT 2025","passed","Tue Mar 11 01:43:45 GMT 2025","TestPet","test_pet","",""
"","280","test_update_user","tests","Tue Mar 11 01:43:49 GMT 2025","passed","Tue Mar 11 01:43:49 GMT 2025","TestUser","test_user","",""
"","289","test_create_user","tests","Tue Mar 11 01:43:50 GMT 2025","passed","Tue Mar 11 01:43:50 GMT 2025","TestUser","test_user","",""
