"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","380","test_get_user_by_username","tests","Tue Nov 19 01:44:09 GMT 2024","passed","Tue Nov 19 01:44:09 GMT 2024","TestUser","test_user","",""
"","410","test_delete_user","tests","Tue Nov 19 01:44:09 GMT 2024","passed","Tue Nov 19 01:44:10 GMT 2024","TestUser","test_user","",""
"","404","test_create_user","tests","Tue Nov 19 01:44:11 GMT 2024","passed","Tue Nov 19 01:44:11 GMT 2024","TestUser","test_user","",""
"","390","test_find_pets_by_tags","tests","Tue Nov 19 01:44:05 GMT 2024","passed","Tue Nov 19 01:44:06 GMT 2024","TestPet","test_pet","",""
"","396","test_update_pet","tests","Tue Nov 19 01:44:04 GMT 2024","passed","Tue Nov 19 01:44:04 GMT 2024","TestPet","test_pet","",""
"","397","test_find_purchase_order_by_id","tests","Tue Nov 19 01:44:07 GMT 2024","passed","Tue Nov 19 01:44:07 GMT 2024","TestStore","test_store","",""
"","378","test_find_pets_by_status","tests","Tue Nov 19 01:44:05 GMT 2024","passed","Tue Nov 19 01:44:05 GMT 2024","TestPet","test_pet","",""
"","407","test_create_users_with_array","tests","Tue Nov 19 01:44:08 GMT 2024","passed","Tue Nov 19 01:44:08 GMT 2024","TestUser","test_user","",""
"","390","test_delete_order","tests","Tue Nov 19 01:44:07 GMT 2024","passed","Tue Nov 19 01:44:07 GMT 2024","TestStore","test_store","",""
"","406","test_place_order","tests","Tue Nov 19 01:44:06 GMT 2024","passed","Tue Nov 19 01:44:07 GMT 2024","TestStore","test_store","",""
"","383","test_upload_image","tests","Tue Nov 19 01:44:06 GMT 2024","passed","Tue Nov 19 01:44:06 GMT 2024","TestPet","test_pet","",""
"","393","test_get_inventory","tests","Tue Nov 19 01:44:07 GMT 2024","passed","Tue Nov 19 01:44:08 GMT 2024","TestStore","test_store","",""
"","394","test_logout_user","tests","Tue Nov 19 01:44:10 GMT 2024","passed","Tue Nov 19 01:44:11 GMT 2024","TestUser","test_user","",""
"","390","test_add_pet","tests","Tue Nov 19 01:44:03 GMT 2024","passed","Tue Nov 19 01:44:04 GMT 2024","TestPet","test_pet","",""
"","394","test_delete_pet","tests","Tue Nov 19 01:44:05 GMT 2024","passed","Tue Nov 19 01:44:05 GMT 2024","TestPet","test_pet","",""
"","402","test_create_users_with_list","tests","Tue Nov 19 01:44:08 GMT 2024","passed","Tue Nov 19 01:44:09 GMT 2024","TestUser","test_user","",""
"","386","test_login_user","tests","Tue Nov 19 01:44:10 GMT 2024","passed","Tue Nov 19 01:44:10 GMT 2024","TestUser","test_user","",""
"","404","test_get_pet_by_id","tests","Tue Nov 19 01:44:04 GMT 2024","passed","Tue Nov 19 01:44:05 GMT 2024","TestPet","test_pet","",""
"","382","test_update_user","tests","Tue Nov 19 01:44:09 GMT 2024","passed","Tue Nov 19 01:44:09 GMT 2024","TestUser","test_user","",""
