"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","399","test_find_pets_by_status","tests","Thu Nov 07 01:37:15 GMT 2024","passed","Thu Nov 07 01:37:16 GMT 2024","TestPet","test_pet","",""
"","394","test_get_pet_by_id","tests","Thu Nov 07 01:37:15 GMT 2024","passed","Thu Nov 07 01:37:15 GMT 2024","TestPet","test_pet","",""
"","392","test_delete_order","tests","Thu Nov 07 01:37:17 GMT 2024","passed","Thu Nov 07 01:37:18 GMT 2024","TestStore","test_store","",""
"","393","test_get_inventory","tests","Thu Nov 07 01:37:18 GMT 2024","passed","Thu Nov 07 01:37:18 GMT 2024","TestStore","test_store","",""
"","397","test_upload_image","tests","Thu Nov 07 01:37:16 GMT 2024","passed","Thu Nov 07 01:37:17 GMT 2024","TestPet","test_pet","",""
"","387","test_place_order","tests","Thu Nov 07 01:37:17 GMT 2024","passed","Thu Nov 07 01:37:17 GMT 2024","TestStore","test_store","",""
"","394","test_login_user","tests","Thu Nov 07 01:37:20 GMT 2024","passed","Thu Nov 07 01:37:20 GMT 2024","TestUser","test_user","",""
"","396","test_create_user","tests","Thu Nov 07 01:37:21 GMT 2024","passed","Thu Nov 07 01:37:21 GMT 2024","TestUser","test_user","",""
"","392","test_logout_user","tests","Thu Nov 07 01:37:20 GMT 2024","passed","Thu Nov 07 01:37:21 GMT 2024","TestUser","test_user","",""
"","397","test_find_purchase_order_by_id","tests","Thu Nov 07 01:37:17 GMT 2024","passed","Thu Nov 07 01:37:17 GMT 2024","TestStore","test_store","",""
"","394","test_delete_pet","tests","Thu Nov 07 01:37:15 GMT 2024","passed","Thu Nov 07 01:37:15 GMT 2024","TestPet","test_pet","",""
"","395","test_get_user_by_username","tests","Thu Nov 07 01:37:19 GMT 2024","passed","Thu Nov 07 01:37:19 GMT 2024","TestUser","test_user","",""
"","396","test_update_user","tests","Thu Nov 07 01:37:19 GMT 2024","passed","Thu Nov 07 01:37:20 GMT 2024","TestUser","test_user","",""
"","396","test_add_pet","tests","Thu Nov 07 01:37:14 GMT 2024","passed","Thu Nov 07 01:37:14 GMT 2024","TestPet","test_pet","",""
"","397","test_update_pet","tests","Thu Nov 07 01:37:14 GMT 2024","passed","Thu Nov 07 01:37:15 GMT 2024","TestPet","test_pet","",""
"","397","test_create_users_with_array","tests","Thu Nov 07 01:37:18 GMT 2024","passed","Thu Nov 07 01:37:18 GMT 2024","TestUser","test_user","",""
"","392","test_find_pets_by_tags","tests","Thu Nov 07 01:37:16 GMT 2024","passed","Thu Nov 07 01:37:16 GMT 2024","TestPet","test_pet","",""
"","392","test_create_users_with_list","tests","Thu Nov 07 01:37:18 GMT 2024","passed","Thu Nov 07 01:37:19 GMT 2024","TestUser","test_user","",""
"","392","test_delete_user","tests","Thu Nov 07 01:37:20 GMT 2024","passed","Thu Nov 07 01:37:20 GMT 2024","TestUser","test_user","",""
