"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","252","test_login_user","tests","Sat Jan 25 01:25:26 GMT 2025","passed","Sat Jan 25 01:25:26 GMT 2025","TestUser","test_user","",""
"","253","test_find_pets_by_tags","tests","Sat Jan 25 01:25:23 GMT 2025","passed","Sat Jan 25 01:25:24 GMT 2025","TestPet","test_pet","",""
"","251","test_get_pet_by_id","tests","Sat Jan 25 01:25:23 GMT 2025","passed","Sat Jan 25 01:25:23 GMT 2025","TestPet","test_pet","",""
"","253","test_find_purchase_order_by_id","tests","Sat Jan 25 01:25:24 GMT 2025","passed","Sat Jan 25 01:25:24 GMT 2025","TestStore","test_store","",""
"","254","test_get_user_by_username","tests","Sat Jan 25 01:25:25 GMT 2025","passed","Sat Jan 25 01:25:26 GMT 2025","TestUser","test_user","",""
"","252","test_place_order","tests","Sat Jan 25 01:25:24 GMT 2025","passed","Sat Jan 25 01:25:24 GMT 2025","TestStore","test_store","",""
"","256","test_create_users_with_list","tests","Sat Jan 25 01:25:25 GMT 2025","passed","Sat Jan 25 01:25:25 GMT 2025","TestUser","test_user","",""
"","254","test_find_pets_by_status","tests","Sat Jan 25 01:25:23 GMT 2025","passed","Sat Jan 25 01:25:23 GMT 2025","TestPet","test_pet","",""
"","252","test_delete_order","tests","Sat Jan 25 01:25:24 GMT 2025","passed","Sat Jan 25 01:25:25 GMT 2025","TestStore","test_store","",""
"","254","test_update_pet","tests","Sat Jan 25 01:25:22 GMT 2025","passed","Sat Jan 25 01:25:23 GMT 2025","TestPet","test_pet","",""
"","252","test_create_users_with_array","tests","Sat Jan 25 01:25:25 GMT 2025","passed","Sat Jan 25 01:25:25 GMT 2025","TestUser","test_user","",""
"","254","test_create_user","tests","Sat Jan 25 01:25:27 GMT 2025","passed","Sat Jan 25 01:25:27 GMT 2025","TestUser","test_user","",""
"","254","test_delete_user","tests","Sat Jan 25 01:25:26 GMT 2025","passed","Sat Jan 25 01:25:26 GMT 2025","TestUser","test_user","",""
"","253","test_add_pet","tests","Sat Jan 25 01:25:22 GMT 2025","passed","Sat Jan 25 01:25:22 GMT 2025","TestPet","test_pet","",""
"","253","test_get_inventory","tests","Sat Jan 25 01:25:25 GMT 2025","passed","Sat Jan 25 01:25:25 GMT 2025","TestStore","test_store","",""
"","253","test_update_user","tests","Sat Jan 25 01:25:26 GMT 2025","passed","Sat Jan 25 01:25:26 GMT 2025","TestUser","test_user","",""
"","254","test_delete_pet","tests","Sat Jan 25 01:25:23 GMT 2025","passed","Sat Jan 25 01:25:23 GMT 2025","TestPet","test_pet","",""
"","253","test_logout_user","tests","Sat Jan 25 01:25:26 GMT 2025","passed","Sat Jan 25 01:25:27 GMT 2025","TestUser","test_user","",""
"","254","test_upload_image","tests","Sat Jan 25 01:25:24 GMT 2025","passed","Sat Jan 25 01:25:24 GMT 2025","TestPet","test_pet","",""
