"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","391","test_place_order","tests","Sat Nov 16 01:42:15 GMT 2024","passed","Sat Nov 16 01:42:15 GMT 2024","TestStore","test_store","",""
"","384","test_delete_pet","tests","Sat Nov 16 01:42:13 GMT 2024","passed","Sat Nov 16 01:42:14 GMT 2024","TestPet","test_pet","",""
"","378","test_find_purchase_order_by_id","tests","Sat Nov 16 01:42:15 GMT 2024","passed","Sat Nov 16 01:42:15 GMT 2024","TestStore","test_store","",""
"","390","test_get_pet_by_id","tests","Sat Nov 16 01:42:13 GMT 2024","passed","Sat Nov 16 01:42:13 GMT 2024","TestPet","test_pet","",""
"","368","test_create_users_with_array","tests","Sat Nov 16 01:42:16 GMT 2024","passed","Sat Nov 16 01:42:17 GMT 2024","TestUser","test_user","",""
"","382","test_add_pet","tests","Sat Nov 16 01:42:12 GMT 2024","passed","Sat Nov 16 01:42:12 GMT 2024","TestPet","test_pet","",""
"","379","test_logout_user","tests","Sat Nov 16 01:42:18 GMT 2024","passed","Sat Nov 16 01:42:19 GMT 2024","TestUser","test_user","",""
"","375","test_find_pets_by_status","tests","Sat Nov 16 01:42:14 GMT 2024","passed","Sat Nov 16 01:42:14 GMT 2024","TestPet","test_pet","",""
"","377","test_get_inventory","tests","Sat Nov 16 01:42:16 GMT 2024","passed","Sat Nov 16 01:42:16 GMT 2024","TestStore","test_store","",""
"","365","test_delete_user","tests","Sat Nov 16 01:42:18 GMT 2024","passed","Sat Nov 16 01:42:18 GMT 2024","TestUser","test_user","",""
"","390","test_create_user","tests","Sat Nov 16 01:42:19 GMT 2024","passed","Sat Nov 16 01:42:19 GMT 2024","TestUser","test_user","",""
"","374","test_create_users_with_list","tests","Sat Nov 16 01:42:17 GMT 2024","passed","Sat Nov 16 01:42:17 GMT 2024","TestUser","test_user","",""
"","389","test_delete_order","tests","Sat Nov 16 01:42:15 GMT 2024","passed","Sat Nov 16 01:42:16 GMT 2024","TestStore","test_store","",""
"","375","test_login_user","tests","Sat Nov 16 01:42:18 GMT 2024","passed","Sat Nov 16 01:42:18 GMT 2024","TestUser","test_user","",""
"","374","test_update_user","tests","Sat Nov 16 01:42:17 GMT 2024","passed","Sat Nov 16 01:42:18 GMT 2024","TestUser","test_user","",""
"","390","test_update_pet","tests","Sat Nov 16 01:42:12 GMT 2024","passed","Sat Nov 16 01:42:13 GMT 2024","TestPet","test_pet","",""
"","375","test_find_pets_by_tags","tests","Sat Nov 16 01:42:14 GMT 2024","passed","Sat Nov 16 01:42:14 GMT 2024","TestPet","test_pet","",""
"","383","test_get_user_by_username","tests","Sat Nov 16 01:42:17 GMT 2024","passed","Sat Nov 16 01:42:17 GMT 2024","TestUser","test_user","",""
"","366","test_upload_image","tests","Sat Nov 16 01:42:14 GMT 2024","passed","Sat Nov 16 01:42:15 GMT 2024","TestPet","test_pet","",""
