"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","278","test_create_users_with_array","tests","Tue Feb 18 01:38:31 GMT 2025","passed","Tue Feb 18 01:38:31 GMT 2025","TestUser","test_user","",""
"","273","test_delete_pet","tests","Tue Feb 18 01:38:29 GMT 2025","passed","Tue Feb 18 01:38:29 GMT 2025","TestPet","test_pet","",""
"","333","test_upload_image","tests","Tue Feb 18 01:38:29 GMT 2025","passed","Tue Feb 18 01:38:30 GMT 2025","TestPet","test_pet","",""
"","272","test_create_user","tests","Tue Feb 18 01:38:33 GMT 2025","passed","Tue Feb 18 01:38:33 GMT 2025","TestUser","test_user","",""
"","274","test_update_user","tests","Tue Feb 18 01:38:32 GMT 2025","passed","Tue Feb 18 01:38:32 GMT 2025","TestUser","test_user","",""
"","277","test_find_pets_by_status","tests","Tue Feb 18 01:38:29 GMT 2025","passed","Tue Feb 18 01:38:29 GMT 2025","TestPet","test_pet","",""
"","1502","test_add_pet","tests","Tue Feb 18 01:38:27 GMT 2025","passed","Tue Feb 18 01:38:28 GMT 2025","TestPet","test_pet","",""
"","274","test_delete_order","tests","Tue Feb 18 01:38:30 GMT 2025","passed","Tue Feb 18 01:38:31 GMT 2025","TestStore","test_store","",""
"","281","test_find_pets_by_tags","tests","Tue Feb 18 01:38:29 GMT 2025","passed","Tue Feb 18 01:38:29 GMT 2025","TestPet","test_pet","",""
"","282","test_get_inventory","tests","Tue Feb 18 01:38:31 GMT 2025","passed","Tue Feb 18 01:38:31 GMT 2025","TestStore","test_store","",""
"","284","test_get_pet_by_id","tests","Tue Feb 18 01:38:28 GMT 2025","passed","Tue Feb 18 01:38:29 GMT 2025","TestPet","test_pet","",""
"","271","test_get_user_by_username","tests","Tue Feb 18 01:38:32 GMT 2025","passed","Tue Feb 18 01:38:32 GMT 2025","TestUser","test_user","",""
"","299","test_place_order","tests","Tue Feb 18 01:38:30 GMT 2025","passed","Tue Feb 18 01:38:30 GMT 2025","TestStore","test_store","",""
"","274","test_create_users_with_list","tests","Tue Feb 18 01:38:31 GMT 2025","passed","Tue Feb 18 01:38:32 GMT 2025","TestUser","test_user","",""
"","273","test_logout_user","tests","Tue Feb 18 01:38:33 GMT 2025","passed","Tue Feb 18 01:38:33 GMT 2025","TestUser","test_user","",""
"","273","test_delete_user","tests","Tue Feb 18 01:38:32 GMT 2025","passed","Tue Feb 18 01:38:32 GMT 2025","TestUser","test_user","",""
"","276","test_find_purchase_order_by_id","tests","Tue Feb 18 01:38:30 GMT 2025","passed","Tue Feb 18 01:38:30 GMT 2025","TestStore","test_store","",""
"","277","test_update_pet","tests","Tue Feb 18 01:38:28 GMT 2025","passed","Tue Feb 18 01:38:28 GMT 2025","TestPet","test_pet","",""
"","276","test_login_user","tests","Tue Feb 18 01:38:32 GMT 2025","passed","Tue Feb 18 01:38:33 GMT 2025","TestUser","test_user","",""
