"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","289","test_delete_order","tests","Thu Dec 19 01:44:47 GMT 2024","passed","Thu Dec 19 01:44:47 GMT 2024","TestStore","test_store","",""
"","324","test_find_pets_by_status","tests","Thu Dec 19 01:44:45 GMT 2024","passed","Thu Dec 19 01:44:46 GMT 2024","TestPet","test_pet","",""
"","324","test_delete_user","tests","Thu Dec 19 01:44:49 GMT 2024","passed","Thu Dec 19 01:44:49 GMT 2024","TestUser","test_user","",""
"","287","test_upload_image","tests","Thu Dec 19 01:44:46 GMT 2024","passed","Thu Dec 19 01:44:46 GMT 2024","TestPet","test_pet","",""
"","285","test_logout_user","tests","Thu Dec 19 01:44:49 GMT 2024","passed","Thu Dec 19 01:44:49 GMT 2024","TestUser","test_user","",""
"","291","test_create_user","tests","Thu Dec 19 01:44:49 GMT 2024","passed","Thu Dec 19 01:44:50 GMT 2024","TestUser","test_user","",""
"","285","test_find_pets_by_tags","tests","Thu Dec 19 01:44:46 GMT 2024","passed","Thu Dec 19 01:44:46 GMT 2024","TestPet","test_pet","",""
"","323","test_update_user","tests","Thu Dec 19 01:44:48 GMT 2024","passed","Thu Dec 19 01:44:49 GMT 2024","TestUser","test_user","",""
"","290","test_create_users_with_list","tests","Thu Dec 19 01:44:48 GMT 2024","passed","Thu Dec 19 01:44:48 GMT 2024","TestUser","test_user","",""
"","290","test_find_purchase_order_by_id","tests","Thu Dec 19 01:44:46 GMT 2024","passed","Thu Dec 19 01:44:47 GMT 2024","TestStore","test_store","",""
"","292","test_get_user_by_username","tests","Thu Dec 19 01:44:48 GMT 2024","passed","Thu Dec 19 01:44:48 GMT 2024","TestUser","test_user","",""
"","292","test_update_pet","tests","Thu Dec 19 01:44:44 GMT 2024","passed","Thu Dec 19 01:44:45 GMT 2024","TestPet","test_pet","",""
"","288","test_place_order","tests","Thu Dec 19 01:44:46 GMT 2024","passed","Thu Dec 19 01:44:46 GMT 2024","TestStore","test_store","",""
"","290","test_get_inventory","tests","Thu Dec 19 01:44:47 GMT 2024","passed","Thu Dec 19 01:44:47 GMT 2024","TestStore","test_store","",""
"","290","test_login_user","tests","Thu Dec 19 01:44:49 GMT 2024","passed","Thu Dec 19 01:44:49 GMT 2024","TestUser","test_user","",""
"","290","test_add_pet","tests","Thu Dec 19 01:44:44 GMT 2024","passed","Thu Dec 19 01:44:44 GMT 2024","TestPet","test_pet","",""
"","293","test_delete_pet","tests","Thu Dec 19 01:44:45 GMT 2024","passed","Thu Dec 19 01:44:45 GMT 2024","TestPet","test_pet","",""
"","287","test_create_users_with_array","tests","Thu Dec 19 01:44:47 GMT 2024","passed","Thu Dec 19 01:44:48 GMT 2024","TestUser","test_user","",""
"","291","test_get_pet_by_id","tests","Thu Dec 19 01:44:45 GMT 2024","passed","Thu Dec 19 01:44:45 GMT 2024","TestPet","test_pet","",""
