"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","380","test_upload_image","tests","Tue Mar 25 01:46:37 GMT 2025","passed","Tue Mar 25 01:46:37 GMT 2025","TestPet","test_pet","",""
"","341","test_find_pets_by_tags","tests","Tue Mar 25 01:46:37 GMT 2025","passed","Tue Mar 25 01:46:37 GMT 2025","TestPet","test_pet","",""
"","300","test_update_pet","tests","Tue Mar 25 01:46:36 GMT 2025","passed","Tue Mar 25 01:46:36 GMT 2025","TestPet","test_pet","",""
"","603","test_get_inventory","tests","Tue Mar 25 01:46:39 GMT 2025","passed","Tue Mar 25 01:46:39 GMT 2025","TestStore","test_store","",""
"","620","test_create_users_with_list","tests","Tue Mar 25 01:46:40 GMT 2025","passed","Tue Mar 25 01:46:41 GMT 2025","TestUser","test_user","",""
"","283","test_login_user","tests","Tue Mar 25 01:46:42 GMT 2025","passed","Tue Mar 25 01:46:42 GMT 2025","TestUser","test_user","",""
"","377","test_add_pet","tests","Tue Mar 25 01:46:35 GMT 2025","passed","Tue Mar 25 01:46:36 GMT 2025","TestPet","test_pet","",""
"","500","test_find_purchase_order_by_id","tests","Tue Mar 25 01:46:38 GMT 2025","passed","Tue Mar 25 01:46:38 GMT 2025","TestStore","test_store","",""
"","550","test_create_users_with_array","tests","Tue Mar 25 01:46:39 GMT 2025","passed","Tue Mar 25 01:46:40 GMT 2025","TestUser","test_user","",""
"","284","test_get_pet_by_id","tests","Tue Mar 25 01:46:36 GMT 2025","passed","Tue Mar 25 01:46:36 GMT 2025","TestPet","test_pet","",""
"","285","test_create_user","tests","Tue Mar 25 01:46:42 GMT 2025","passed","Tue Mar 25 01:46:42 GMT 2025","TestUser","test_user","",""
"","279","test_logout_user","tests","Tue Mar 25 01:46:42 GMT 2025","passed","Tue Mar 25 01:46:42 GMT 2025","TestUser","test_user","",""
"","284","test_find_pets_by_status","tests","Tue Mar 25 01:46:36 GMT 2025","passed","Tue Mar 25 01:46:37 GMT 2025","TestPet","test_pet","",""
"","524","test_delete_order","tests","Tue Mar 25 01:46:38 GMT 2025","passed","Tue Mar 25 01:46:39 GMT 2025","TestStore","test_store","",""
"","303","test_delete_user","tests","Tue Mar 25 01:46:41 GMT 2025","passed","Tue Mar 25 01:46:42 GMT 2025","TestUser","test_user","",""
"","410","test_get_user_by_username","tests","Tue Mar 25 01:46:41 GMT 2025","passed","Tue Mar 25 01:46:41 GMT 2025","TestUser","test_user","",""
"","290","test_update_user","tests","Tue Mar 25 01:46:41 GMT 2025","passed","Tue Mar 25 01:46:41 GMT 2025","TestUser","test_user","",""
"","372","test_place_order","tests","Tue Mar 25 01:46:37 GMT 2025","passed","Tue Mar 25 01:46:38 GMT 2025","TestStore","test_store","",""
"","287","test_delete_pet","tests","Tue Mar 25 01:46:36 GMT 2025","passed","Tue Mar 25 01:46:36 GMT 2025","TestPet","test_pet","",""
