"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","300","test_logout_user","tests","Sun Feb 23 01:44:58 GMT 2025","passed","Sun Feb 23 01:44:59 GMT 2025","TestUser","test_user","",""
"","298","test_create_users_with_array","tests","Sun Feb 23 01:44:56 GMT 2025","passed","Sun Feb 23 01:44:57 GMT 2025","TestUser","test_user","",""
"","293","test_delete_pet","tests","Sun Feb 23 01:44:54 GMT 2025","passed","Sun Feb 23 01:44:54 GMT 2025","TestPet","test_pet","",""
"","302","test_create_user","tests","Sun Feb 23 01:44:59 GMT 2025","passed","Sun Feb 23 01:44:59 GMT 2025","TestUser","test_user","",""
"","291","test_get_user_by_username","tests","Sun Feb 23 01:44:57 GMT 2025","passed","Sun Feb 23 01:44:57 GMT 2025","TestUser","test_user","",""
"","1390","test_add_pet","tests","Sun Feb 23 01:44:52 GMT 2025","passed","Sun Feb 23 01:44:54 GMT 2025","TestPet","test_pet","",""
"","304","test_upload_image","tests","Sun Feb 23 01:44:55 GMT 2025","passed","Sun Feb 23 01:44:55 GMT 2025","TestPet","test_pet","",""
"","288","test_find_pets_by_status","tests","Sun Feb 23 01:44:54 GMT 2025","passed","Sun Feb 23 01:44:55 GMT 2025","TestPet","test_pet","",""
"","300","test_create_users_with_list","tests","Sun Feb 23 01:44:57 GMT 2025","passed","Sun Feb 23 01:44:57 GMT 2025","TestUser","test_user","",""
"","292","test_place_order","tests","Sun Feb 23 01:44:55 GMT 2025","passed","Sun Feb 23 01:44:56 GMT 2025","TestStore","test_store","",""
"","297","test_update_pet","tests","Sun Feb 23 01:44:54 GMT 2025","passed","Sun Feb 23 01:44:54 GMT 2025","TestPet","test_pet","",""
"","303","test_delete_user","tests","Sun Feb 23 01:44:58 GMT 2025","passed","Sun Feb 23 01:44:58 GMT 2025","TestUser","test_user","",""
"","303","test_login_user","tests","Sun Feb 23 01:44:58 GMT 2025","passed","Sun Feb 23 01:44:58 GMT 2025","TestUser","test_user","",""
"","287","test_find_purchase_order_by_id","tests","Sun Feb 23 01:44:56 GMT 2025","passed","Sun Feb 23 01:44:56 GMT 2025","TestStore","test_store","",""
"","298","test_find_pets_by_tags","tests","Sun Feb 23 01:44:55 GMT 2025","passed","Sun Feb 23 01:44:55 GMT 2025","TestPet","test_pet","",""
"","290","test_get_inventory","tests","Sun Feb 23 01:44:56 GMT 2025","passed","Sun Feb 23 01:44:56 GMT 2025","TestStore","test_store","",""
"","292","test_get_pet_by_id","tests","Sun Feb 23 01:44:54 GMT 2025","passed","Sun Feb 23 01:44:54 GMT 2025","TestPet","test_pet","",""
"","292","test_delete_order","tests","Sun Feb 23 01:44:56 GMT 2025","passed","Sun Feb 23 01:44:56 GMT 2025","TestStore","test_store","",""
"","299","test_update_user","tests","Sun Feb 23 01:44:57 GMT 2025","passed","Sun Feb 23 01:44:58 GMT 2025","TestUser","test_user","",""
