"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","261","test_create_users_with_array","tests","Fri Mar 28 01:45:56 GMT 2025","passed","Fri Mar 28 01:45:56 GMT 2025","TestUser","test_user","",""
"","262","test_update_pet","tests","Fri Mar 28 01:45:53 GMT 2025","passed","Fri Mar 28 01:45:53 GMT 2025","TestPet","test_pet","",""
"","266","test_get_user_by_username","tests","Fri Mar 28 01:45:56 GMT 2025","passed","Fri Mar 28 01:45:57 GMT 2025","TestUser","test_user","",""
"","270","test_upload_image","tests","Fri Mar 28 01:45:54 GMT 2025","passed","Fri Mar 28 01:45:55 GMT 2025","TestPet","test_pet","",""
"","280","test_add_pet","tests","Fri Mar 28 01:45:53 GMT 2025","passed","Fri Mar 28 01:45:53 GMT 2025","TestPet","test_pet","",""
"","263","test_delete_user","tests","Fri Mar 28 01:45:57 GMT 2025","passed","Fri Mar 28 01:45:57 GMT 2025","TestUser","test_user","",""
"","263","test_create_users_with_list","tests","Fri Mar 28 01:45:56 GMT 2025","passed","Fri Mar 28 01:45:56 GMT 2025","TestUser","test_user","",""
"","268","test_place_order","tests","Fri Mar 28 01:45:55 GMT 2025","passed","Fri Mar 28 01:45:55 GMT 2025","TestStore","test_store","",""
"","256","test_update_user","tests","Fri Mar 28 01:45:57 GMT 2025","passed","Fri Mar 28 01:45:57 GMT 2025","TestUser","test_user","",""
"","258","test_get_inventory","tests","Fri Mar 28 01:45:56 GMT 2025","passed","Fri Mar 28 01:45:56 GMT 2025","TestStore","test_store","",""
"","263","test_find_pets_by_status","tests","Fri Mar 28 01:45:54 GMT 2025","passed","Fri Mar 28 01:45:54 GMT 2025","TestPet","test_pet","",""
"","261","test_login_user","tests","Fri Mar 28 01:45:57 GMT 2025","passed","Fri Mar 28 01:45:57 GMT 2025","TestUser","test_user","",""
"","259","test_create_user","tests","Fri Mar 28 01:45:58 GMT 2025","passed","Fri Mar 28 01:45:58 GMT 2025","TestUser","test_user","",""
"","260","test_find_pets_by_tags","tests","Fri Mar 28 01:45:54 GMT 2025","passed","Fri Mar 28 01:45:54 GMT 2025","TestPet","test_pet","",""
"","260","test_logout_user","tests","Fri Mar 28 01:45:57 GMT 2025","passed","Fri Mar 28 01:45:58 GMT 2025","TestUser","test_user","",""
"","263","test_delete_pet","tests","Fri Mar 28 01:45:54 GMT 2025","passed","Fri Mar 28 01:45:54 GMT 2025","TestPet","test_pet","",""
"","257","test_find_purchase_order_by_id","tests","Fri Mar 28 01:45:55 GMT 2025","passed","Fri Mar 28 01:45:55 GMT 2025","TestStore","test_store","",""
"","257","test_delete_order","tests","Fri Mar 28 01:45:55 GMT 2025","passed","Fri Mar 28 01:45:56 GMT 2025","TestStore","test_store","",""
"","262","test_get_pet_by_id","tests","Fri Mar 28 01:45:53 GMT 2025","passed","Fri Mar 28 01:45:54 GMT 2025","TestPet","test_pet","",""
