"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","262","test_delete_order","tests","Wed Mar 19 01:45:08 GMT 2025","passed","Wed Mar 19 01:45:09 GMT 2025","TestStore","test_store","",""
"","259","test_update_user","tests","Wed Mar 19 01:45:10 GMT 2025","passed","Wed Mar 19 01:45:10 GMT 2025","TestUser","test_user","",""
"","263","test_create_users_with_array","tests","Wed Mar 19 01:45:09 GMT 2025","passed","Wed Mar 19 01:45:09 GMT 2025","TestUser","test_user","",""
"","278","test_add_pet","tests","Wed Mar 19 01:45:06 GMT 2025","passed","Wed Mar 19 01:45:06 GMT 2025","TestPet","test_pet","",""
"","259","test_login_user","tests","Wed Mar 19 01:45:10 GMT 2025","passed","Wed Mar 19 01:45:10 GMT 2025","TestUser","test_user","",""
"","257","test_delete_pet","tests","Wed Mar 19 01:45:07 GMT 2025","passed","Wed Mar 19 01:45:07 GMT 2025","TestPet","test_pet","",""
"","260","test_get_pet_by_id","tests","Wed Mar 19 01:45:06 GMT 2025","passed","Wed Mar 19 01:45:07 GMT 2025","TestPet","test_pet","",""
"","265","test_upload_image","tests","Wed Mar 19 01:45:07 GMT 2025","passed","Wed Mar 19 01:45:08 GMT 2025","TestPet","test_pet","",""
"","262","test_get_user_by_username","tests","Wed Mar 19 01:45:09 GMT 2025","passed","Wed Mar 19 01:45:10 GMT 2025","TestUser","test_user","",""
"","262","test_update_pet","tests","Wed Mar 19 01:45:06 GMT 2025","passed","Wed Mar 19 01:45:06 GMT 2025","TestPet","test_pet","",""
"","259","test_find_purchase_order_by_id","tests","Wed Mar 19 01:45:08 GMT 2025","passed","Wed Mar 19 01:45:08 GMT 2025","TestStore","test_store","",""
"","257","test_find_pets_by_status","tests","Wed Mar 19 01:45:07 GMT 2025","passed","Wed Mar 19 01:45:07 GMT 2025","TestPet","test_pet","",""
"","263","test_delete_user","tests","Wed Mar 19 01:45:10 GMT 2025","passed","Wed Mar 19 01:45:10 GMT 2025","TestUser","test_user","",""
"","265","test_place_order","tests","Wed Mar 19 01:45:08 GMT 2025","passed","Wed Mar 19 01:45:08 GMT 2025","TestStore","test_store","",""
"","269","test_create_user","tests","Wed Mar 19 01:45:11 GMT 2025","passed","Wed Mar 19 01:45:11 GMT 2025","TestUser","test_user","",""
"","267","test_create_users_with_list","tests","Wed Mar 19 01:45:09 GMT 2025","passed","Wed Mar 19 01:45:09 GMT 2025","TestUser","test_user","",""
"","257","test_logout_user","tests","Wed Mar 19 01:45:10 GMT 2025","passed","Wed Mar 19 01:45:11 GMT 2025","TestUser","test_user","",""
"","263","test_find_pets_by_tags","tests","Wed Mar 19 01:45:07 GMT 2025","passed","Wed Mar 19 01:45:07 GMT 2025","TestPet","test_pet","",""
"","259","test_get_inventory","tests","Wed Mar 19 01:45:09 GMT 2025","passed","Wed Mar 19 01:45:09 GMT 2025","TestStore","test_store","",""
