"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1678","test_add_pet","tests","Sat Feb 22 01:36:31 GMT 2025","passed","Sat Feb 22 01:36:32 GMT 2025","TestPet","test_pet","",""
"","541","test_upload_image","tests","Sat Feb 22 01:36:35 GMT 2025","passed","Sat Feb 22 01:36:35 GMT 2025","TestPet","test_pet","",""
"","870","test_create_users_with_list","tests","Sat Feb 22 01:36:39 GMT 2025","passed","Sat Feb 22 01:36:40 GMT 2025","TestUser","test_user","",""
"","587","test_get_pet_by_id","tests","Sat Feb 22 01:36:33 GMT 2025","passed","Sat Feb 22 01:36:34 GMT 2025","TestPet","test_pet","",""
"","390","test_delete_pet","tests","Sat Feb 22 01:36:34 GMT 2025","passed","Sat Feb 22 01:36:34 GMT 2025","TestPet","test_pet","",""
"","469","test_find_pets_by_status","tests","Sat Feb 22 01:36:34 GMT 2025","passed","Sat Feb 22 01:36:34 GMT 2025","TestPet","test_pet","",""
"","668","test_find_purchase_order_by_id","tests","Sat Feb 22 01:36:36 GMT 2025","passed","Sat Feb 22 01:36:37 GMT 2025","TestStore","test_store","",""
"","771","test_delete_order","tests","Sat Feb 22 01:36:37 GMT 2025","passed","Sat Feb 22 01:36:38 GMT 2025","TestStore","test_store","",""
"","733","test_create_user","tests","Sat Feb 22 01:36:44 GMT 2025","passed","Sat Feb 22 01:36:44 GMT 2025","TestUser","test_user","",""
"","747","test_create_users_with_array","tests","Sat Feb 22 01:36:38 GMT 2025","passed","Sat Feb 22 01:36:39 GMT 2025","TestUser","test_user","",""
"","757","test_delete_user","tests","Sat Feb 22 01:36:42 GMT 2025","passed","Sat Feb 22 01:36:42 GMT 2025","TestUser","test_user","",""
"","788","test_login_user","tests","Sat Feb 22 01:36:42 GMT 2025","passed","Sat Feb 22 01:36:43 GMT 2025","TestUser","test_user","",""
"","672","test_update_user","tests","Sat Feb 22 01:36:41 GMT 2025","passed","Sat Feb 22 01:36:42 GMT 2025","TestUser","test_user","",""
"","510","test_find_pets_by_tags","tests","Sat Feb 22 01:36:34 GMT 2025","passed","Sat Feb 22 01:36:35 GMT 2025","TestPet","test_pet","",""
"","816","test_get_inventory","tests","Sat Feb 22 01:36:38 GMT 2025","passed","Sat Feb 22 01:36:38 GMT 2025","TestStore","test_store","",""
"","505","test_update_pet","tests","Sat Feb 22 01:36:32 GMT 2025","passed","Sat Feb 22 01:36:33 GMT 2025","TestPet","test_pet","",""
"","724","test_place_order","tests","Sat Feb 22 01:36:35 GMT 2025","passed","Sat Feb 22 01:36:36 GMT 2025","TestStore","test_store","",""
"","803","test_get_user_by_username","tests","Sat Feb 22 01:36:40 GMT 2025","passed","Sat Feb 22 01:36:41 GMT 2025","TestUser","test_user","",""
"","672","test_logout_user","tests","Sat Feb 22 01:36:43 GMT 2025","passed","Sat Feb 22 01:36:44 GMT 2025","TestUser","test_user","",""
