"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","260","test_add_pet","tests","Sun Jan 05 01:45:19 GMT 2025","passed","Sun Jan 05 01:45:20 GMT 2025","TestPet","test_pet","",""
"","257","test_get_user_by_username","tests","Sun Jan 05 01:45:23 GMT 2025","passed","Sun Jan 05 01:45:23 GMT 2025","TestUser","test_user","",""
"","260","test_upload_image","tests","Sun Jan 05 01:45:21 GMT 2025","passed","Sun Jan 05 01:45:21 GMT 2025","TestPet","test_pet","",""
"","257","test_logout_user","tests","Sun Jan 05 01:45:24 GMT 2025","passed","Sun Jan 05 01:45:24 GMT 2025","TestUser","test_user","",""
"","273","test_get_inventory","tests","Sun Jan 05 01:45:22 GMT 2025","passed","Sun Jan 05 01:45:22 GMT 2025","TestStore","test_store","",""
"","259","test_create_users_with_array","tests","Sun Jan 05 01:45:22 GMT 2025","passed","Sun Jan 05 01:45:23 GMT 2025","TestUser","test_user","",""
"","261","test_update_user","tests","Sun Jan 05 01:45:23 GMT 2025","passed","Sun Jan 05 01:45:23 GMT 2025","TestUser","test_user","",""
"","259","test_find_purchase_order_by_id","tests","Sun Jan 05 01:45:22 GMT 2025","passed","Sun Jan 05 01:45:22 GMT 2025","TestStore","test_store","",""
"","272","test_delete_user","tests","Sun Jan 05 01:45:23 GMT 2025","passed","Sun Jan 05 01:45:24 GMT 2025","TestUser","test_user","",""
"","276","test_update_pet","tests","Sun Jan 05 01:45:20 GMT 2025","passed","Sun Jan 05 01:45:20 GMT 2025","TestPet","test_pet","",""
"","290","test_create_user","tests","Sun Jan 05 01:45:24 GMT 2025","passed","Sun Jan 05 01:45:25 GMT 2025","TestUser","test_user","",""
"","275","test_create_users_with_list","tests","Sun Jan 05 01:45:23 GMT 2025","passed","Sun Jan 05 01:45:23 GMT 2025","TestUser","test_user","",""
"","289","test_delete_pet","tests","Sun Jan 05 01:45:20 GMT 2025","passed","Sun Jan 05 01:45:21 GMT 2025","TestPet","test_pet","",""
"","274","test_delete_order","tests","Sun Jan 05 01:45:22 GMT 2025","passed","Sun Jan 05 01:45:22 GMT 2025","TestStore","test_store","",""
"","276","test_find_pets_by_status","tests","Sun Jan 05 01:45:21 GMT 2025","passed","Sun Jan 05 01:45:21 GMT 2025","TestPet","test_pet","",""
"","274","test_place_order","tests","Sun Jan 05 01:45:21 GMT 2025","passed","Sun Jan 05 01:45:22 GMT 2025","TestStore","test_store","",""
"","274","test_login_user","tests","Sun Jan 05 01:45:24 GMT 2025","passed","Sun Jan 05 01:45:24 GMT 2025","TestUser","test_user","",""
"","274","test_get_pet_by_id","tests","Sun Jan 05 01:45:20 GMT 2025","passed","Sun Jan 05 01:45:20 GMT 2025","TestPet","test_pet","",""
"","289","test_find_pets_by_tags","tests","Sun Jan 05 01:45:21 GMT 2025","passed","Sun Jan 05 01:45:21 GMT 2025","TestPet","test_pet","",""
