"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","432","test_get_pet_by_id","tests","Tue Mar 04 01:43:10 GMT 2025","passed","Tue Mar 04 01:43:10 GMT 2025","TestPet","test_pet","",""
"","432","test_place_order","tests","Tue Mar 04 01:43:12 GMT 2025","passed","Tue Mar 04 01:43:13 GMT 2025","TestStore","test_store","",""
"","412","test_logout_user","tests","Tue Mar 04 01:43:16 GMT 2025","passed","Tue Mar 04 01:43:17 GMT 2025","TestUser","test_user","",""
"","435","test_find_pets_by_status","tests","Tue Mar 04 01:43:11 GMT 2025","passed","Tue Mar 04 01:43:11 GMT 2025","TestPet","test_pet","",""
"","948","test_add_pet","tests","Tue Mar 04 01:43:09 GMT 2025","passed","Tue Mar 04 01:43:10 GMT 2025","TestPet","test_pet","",""
"","413","test_update_user","tests","Tue Mar 04 01:43:15 GMT 2025","passed","Tue Mar 04 01:43:16 GMT 2025","TestUser","test_user","",""
"","431","test_get_inventory","tests","Tue Mar 04 01:43:13 GMT 2025","passed","Tue Mar 04 01:43:14 GMT 2025","TestStore","test_store","",""
"","418","test_login_user","tests","Tue Mar 04 01:43:16 GMT 2025","passed","Tue Mar 04 01:43:16 GMT 2025","TestUser","test_user","",""
"","441","test_create_users_with_array","tests","Tue Mar 04 01:43:14 GMT 2025","passed","Tue Mar 04 01:43:14 GMT 2025","TestUser","test_user","",""
"","449","test_update_pet","tests","Tue Mar 04 01:43:10 GMT 2025","passed","Tue Mar 04 01:43:10 GMT 2025","TestPet","test_pet","",""
"","438","test_delete_pet","tests","Tue Mar 04 01:43:10 GMT 2025","passed","Tue Mar 04 01:43:11 GMT 2025","TestPet","test_pet","",""
"","427","test_create_user","tests","Tue Mar 04 01:43:17 GMT 2025","passed","Tue Mar 04 01:43:17 GMT 2025","TestUser","test_user","",""
"","437","test_delete_order","tests","Tue Mar 04 01:43:13 GMT 2025","passed","Tue Mar 04 01:43:13 GMT 2025","TestStore","test_store","",""
"","411","test_delete_user","tests","Tue Mar 04 01:43:16 GMT 2025","passed","Tue Mar 04 01:43:16 GMT 2025","TestUser","test_user","",""
"","440","test_upload_image","tests","Tue Mar 04 01:43:12 GMT 2025","passed","Tue Mar 04 01:43:12 GMT 2025","TestPet","test_pet","",""
"","414","test_create_users_with_list","tests","Tue Mar 04 01:43:14 GMT 2025","passed","Tue Mar 04 01:43:15 GMT 2025","TestUser","test_user","",""
"","431","test_find_purchase_order_by_id","tests","Tue Mar 04 01:43:13 GMT 2025","passed","Tue Mar 04 01:43:13 GMT 2025","TestStore","test_store","",""
"","413","test_get_user_by_username","tests","Tue Mar 04 01:43:15 GMT 2025","passed","Tue Mar 04 01:43:15 GMT 2025","TestUser","test_user","",""
"","431","test_find_pets_by_tags","tests","Tue Mar 04 01:43:11 GMT 2025","passed","Tue Mar 04 01:43:12 GMT 2025","TestPet","test_pet","",""
